Latitude,Longitude,Elevation
50.60690000,-115.129340,1712.0
50.60691000,-115.129380,1712.0
50.60692000,-115.129430,1711.0
50.60691000,-115.129480,1712.0
50.60690000,-115.129540,1712.0
50.60691000,-115.129580,1711.0
50.60691000,-115.129620,1711.0
50.60691000,-115.129680,1711.0
50.60690000,-115.129730,1712.0
50.60690000,-115.129780,1712.0
50.60690000,-115.129840,1712.0
50.60690000,-115.129890,1712.0
50.60690000,-115.129930,1712.0
50.60690000,-115.129980,1712.0
50.60689000,-115.130040,1712.0
50.60688000,-115.130080,1713.0
50.60686000,-115.130120,1714.0
50.60685000,-115.130170,1714.0
50.60684000,-115.130210,1715.0
50.60682000,-115.130260,1716.0
50.60681000,-115.130300,1716.0
50.60679000,-115.130350,1717.0
50.60677000,-115.130400,1718.0
50.60675000,-115.130450,1719.0
50.60674000,-115.130500,1719.0
50.60672000,-115.130550,1720.0
50.60671000,-115.130610,1720.0
50.60670000,-115.130650,1719.0
50.60668000,-115.130700,1720.0
50.60666000,-115.130740,1720.0
50.60663000,-115.130760,1722.0
50.60661000,-115.130800,1722.0
50.60659000,-115.130830,1723.0
50.60658000,-115.130870,1723.0
50.60658000,-115.130940,1722.0
50.60658000,-115.130980,1721.0
50.60658000,-115.131030,1721.0
50.60658000,-115.131070,1720.0
50.60658000,-115.131110,1720.0
50.60657000,-115.131160,1720.0
50.60656000,-115.131210,1721.0
50.60655000,-115.131270,1722.0
50.60654000,-115.131310,1722.0
50.60653000,-115.131370,1723.0
50.60652000,-115.131410,1723.0
50.60651000,-115.131450,1724.0
50.60649000,-115.131490,1725.0
50.60647000,-115.131540,1726.0
50.60646000,-115.131580,1726.0
50.60645000,-115.131640,1727.0
50.60646000,-115.131690,1727.0
50.60647000,-115.131730,1727.0
50.60647000,-115.131790,1729.0
50.60648000,-115.131840,1729.0
50.60650000,-115.131870,1729.0
50.60652000,-115.131890,1729.0
50.60655000,-115.131880,1728.0
50.60658000,-115.131880,1727.0
50.60661000,-115.131870,1726.0
50.60664000,-115.131860,1725.0
50.60667000,-115.131850,1723.0
50.60669000,-115.131830,1722.0
50.60672000,-115.131800,1720.0
50.60675000,-115.131780,1719.0
50.60677000,-115.131770,1718.0
50.60680000,-115.131790,1717.0
50.60682000,-115.131820,1717.0
50.60685000,-115.131840,1716.0
50.60687000,-115.131870,1716.0
50.60690000,-115.131910,1716.0
50.60693000,-115.131950,1715.0
50.60696000,-115.131980,1714.0
50.60699000,-115.132020,1714.0
50.60701000,-115.132050,1713.0
50.60703000,-115.132090,1713.0
50.60706000,-115.132140,1712.0
50.60708000,-115.132190,1712.0
50.60709000,-115.132240,1712.0
50.60709000,-115.132280,1713.0
50.60708000,-115.132330,1714.0
50.60708000,-115.132370,1714.0
50.60707000,-115.132430,1715.0
50.60707000,-115.132470,1716.0
50.60705000,-115.132520,1718.0
50.60704000,-115.132570,1719.0
50.60701000,-115.132620,1721.0
50.60700000,-115.132670,1723.0
50.60700000,-115.132720,1723.0
50.60700000,-115.132770,1724.0
50.60701000,-115.132820,1723.0
50.60702000,-115.132860,1722.0
50.60703000,-115.132910,1722.0
50.60704000,-115.132950,1721.0
